,대상자번호,업종코드1,대상자명,대상자코드
4176745,6000861963,84113.0,MUNICIPALIDAD DISTRITAL DE PAMPAS DE HOSPITAL,560
4176766,6000194654,47219.0,GALERIA KAUFHOF GMBH,325
4176774,6000253006,26219.0,(주) 유티솔,100
4176785,6000195509,20499.0,해룡화학(주),100
4176890,6000162038,10713.0,대하식품,100
4176895,6000189867,42492.0,AL REYAMI STEEL CONSTRUCTION,280
4176905,6000637479,25993.0,(주)노블첸,100
4176924,3100110995,26299.0,주식회사 슈프리마에이치큐,100
4176925,3100109989,27199.0,(주)소야그린텍,100
4176926,3100102431,26323.0,(주) 빅솔론,100
4176933,6000070670,46721.0,TERASKITA MUADZAM SDN BHD,151
4176935,3100115106,33309.0,(주) 글로텍,100
4176937,3100115526,29223.0,(주)동양산기,100
4176970,6000153334,29162.0,(주)트라비스엘리베이터,100
4176974,6000156977,41229.0,LILAMA 3 JOINT STOCK COMPANY (LILAMA 3 JSC),176
4177059,6000273658,13999.0,승현섬유,100
4177074,6000288113,18121.0,CECOSAMI SA,560
4177099,2275102514,13104.0,ARLON IPLIK SANAYI VE TICARET LTD STI,275
4177116,6000696161,46739.0,ANURAG OVERSEAS,135
4177142,6000502031,46464.0,GAASTRA INTERNATIONAL SPORTSWEAR B V (GAASTRA / GAASTRA INTERNATIONAL / GAASTRA SPORTSWEAR / GAASTRA ONLINE / GAASTRA E SHOP / GAASTRA ONLINE STORE),349
4177145,6000430318,46799.0,SAVANNAH GROUP OF COMPANIES LTD,690
4177150,6000468817,46732.0,NYIOMBO INVESTMENTS LIMITED ,692
4177167,6000866880,13229.0,(주)다이진,100
4177168,6000858388,,RED NAIL DESIGNS INC,450
4177217,6000491291,46721.0,DAWBORN STEELS TRADING PTY LTD,701
4177227,6000576445,24121.0,HANOI YOU STEEL CO LTD,176
4177241,6000870966,,ASMCO,220
4177255,6000863886,46329.0,NEW OCEAN CO INC,450
4177266,6000430689,32012.0,ENTREPRISE SENEGALAISE DE PRODUCTION INDUSTRIELLE  ,667
4177278,3100002650,46413.0,(주)싸이먼,100
4177282,3100107854,29175.0,(주)코레드,100
4177283,3100112624,14191.0,에스비위너스무역 주식회사,100
4177290,6000100716,46533.0,TRAN KHOA PRODUCING SERVICE AND TRADING CO LTD,176
4177318,6000868410,46799.0,CQS,325
4177320,6000875422,,"SHANGHAI JINGHE ECONOMIC AND TRADE DEVELOPMENT CO.,LTD",121
4177324,2121100398,46699.0,CHINA NATIONAL BUILDING MATERIALS AND EQUIPMENT IMPORT AND EXPORT CORPORATION,121
4177334,6000193864,46721.0,B S STAINLESS LIMITED,360
4177356,6000860013,46332.0,FUJIAN OU MENG IMPORT AND EXPORT TRADE CO LTD,121
4177394,6000225611,46721.0,(주)덕스스틸상사,100
4177426,6000872998,29299.0,ASTECH GROUP AUST PTY LTD,701
4177460,2165101932,46621.0,MEMAR ENTERPRISES,165
4177502,2657100971,13229.0,GELVENOR CONSOLIDATED FABRICS PTY LTD,657
4177506,6000360024,26421.0,SIRIUS SPA,332
4177595,6000881047,46594.0,SHENZHEN HUALIMEI TECHNOLOGY CO LTD,121
4177678,6000264681,46521.0,AUDIO AMERICA INC,450
4177701,6000877291,26299.0,(주)성호전자,100
4177756,2121101842,46329.0,ZHEJIANG CEREALS OILS AND FOODSTUFFS IMPORT AND EXPORT CO LTD,121
4177771,6000582945,13104.0,LINHAS NICE LTDA,511
4177781,6000744777,1110.0,ANGKOR KASEKAM ROONG ROEUNG CO LTD,181
4177965,6000425190,46791.0,EMRE METAL DIS TICARET LTD STI,275
4177969,6000464298,10220.0,(주)해누리김,100
4177987,6000491282,46413.0,(주)알앤씨아이엔씨,100
4177992,6000519934,46739.0,(주)우딘,100
4178174,6000290615,24131.0,ROBOR PTY LTD,657
4178193,6000259422,46741.0,(주)길산지에스월드,100
4178218,6000850455,,KAMCOM ELECTRONICS,121
4178263,2657100971,13229.0,GELVENOR CONSOLIDATED FABRICS PTY LTD,657
4178280,6000253666,68221.0,LEISURE HOMES,280
4178283,6000261548,46800.0,CONFLUENCES DM (MR MIN),321
4178284,6000009159,41223.0,HANWHA SAUDI CONTRACTING CO LTD,255
4178342,6000158068,20302.0,JBF RAK L L C,280
4178346,6000856942,,MEEAD ALVAND GOSTAR,220
4178436,6000856910,41223.0,CORPORATIVO GRAZ AND GRASS S A DE C V,550
4178468,3100108850,26410.0,모바일 어플라이언스 (주),100
4178470,6000382078,46521.0,COSMOS ELECTRO SA,645
4178526,6000505571,46413.0,F LLI AMBROSIO SRL,332
4178550,6000563955,46441.0,JECO NUTRI CHEM PRIVATE LIMITED,135
4178554,6000534029,46413.0,유니상사,100
4178614,6000694070,29294.0,대일정공,100
4178623,6000770754,26299.0,DONGGUAN BK LCD CO LTD,121
4178625,6000749796,28111.0,(주)GIMCO,100
4178628,6000750491,26519.0,컴박스테크놀러지,100
4178678,6000491291,46721.0,DAWBORN STEELS TRADING PTY LTD,701
4178690,6000157142,47591.0,(주)아이어스,100
4178696,6000158068,20302.0,JBF RAK L L C,280
4178728,6000266268,26211.0,FMS GUANGZHOU ELECTRONICS CO LTD,121
4178730,6000275920,46419.0,(주)상온,100
4178849,2503102247,26511.0,AMBASSADOR FUEGUINA S A,503
4178921,6000872998,29299.0,ASTECH GROUP AUST PTY LTD,701
4178927,6000871035,52942.0,UNITEAM MARINE SHIPPING GMBH,325
4179002,6000877250,,ALL SUPPLY BUSINESS COMPANY LIMITED,180
4179012,6000876933,29223.0,(주)기전이앤지,100
4179077,6000360475,20501.0,(주)씨엔케이텍스타일,100
4179103,6000323494,13999.0,우림글로벌텍스 주식회사,100
4179105,6000291697,26221.0,(주)엠제이티,100
4179198,6000376492,46742.0,ONLY J CORP (OJ TEXTILE),450
4179205,6000390965,74100.0,(주)유림월드,100
4179207,6000390689,26329.0,(주) 엣지아이앤디,100
4179210,6000415424,13409.0,(주)디에이치텍스타일,100
4179211,6000553913,13224.0,(주)엔지아이아웃도어,100
4179214,6000396485,46105.0,(주)티엔비트레이딩,100
4179262,6000357951,30201.0,(주)한길에스브이,100
4179266,6000372767,17903.0,(주)매화벽지산업,100
4179282,6000815276,46103.0,(주)삼우어페럴,100
4179314,2180102273,10713.0,TAOKAENOI FOOD AND MARKETING PUBLIC COMPANY LIMITED,180
4179405,3100006223,45219.0,(주)피제이테크,100
4179407,3100021565,29221.0,동부라이텍(주),100
4179408,3100023614,26211.0,(주)토비스,100
4179414,3100013488,33120.0,신한쥬얼테크(주),100
4179417,3100025537,22212.0,위더스케미칼(주),100
4179422,6000719852,46599.0,LX FRANCE,321
4179474,6000154431,26323.0,(주)하이테크노쎌,100
4179488,6000325975,46413.0,(주)태신어패럴,100
4179506,6000372586,25112.0,(주) 삼정스틸,100
4179780,6000326841,26322.0,(주)에쎈,100
4179799,6000847966,47811.0,ARTGEN,645
4179826,3100112616,10220.0,(주)대창식품,100
4179884,2511103351,47320.0,COMERCIAL SUPERAUDIO LTDA,511
4179937,6000606509,46799.0,TECI RUS LTD,361
4179950,6000699057,30399.0,서울산업 (주),100
4179999,6000843438,20432.0,현대엔텍,100
4180062,6000563485,22299.0,VISTERO INVESTMENTS PTY LTD ,657
4180067,6000613023,26322.0,디사인(주),100
4180075,6000182599,47320.0,REGISTERED BUSINESSMAN YUDAKOV ANDREY VLADISLAVOVICH,361
4180084,6000248338,46522.0,ITSALAT INTERNATIONAL GHANA LIMITED (I2GHANA / I2),627
4180122,2165101746,45110.0,COLUMBIAN AUTOCAR CORPORATION,165
4180156,2135100978,24191.0,NATIONAL STEEL AND AGRO INDUSTRIES LIMITED,135
4180196,6000421690,46739.0,(주)제이티콥,100
4180260,2311100166,45211.0,REIFEN RUHDORFER GESELLSCHAFT M B H,311
4180289,6000396363,24132.0,(주)삼민산업,100
4180327,6000880442,,GLOBAL RETAIL COMPANY,255
4180380,3100114330,28121.0,(주)씨티전자,100
4180453,2657100971,13229.0,GELVENOR CONSOLIDATED FABRICS PTY LTD,657
4180461,2325104435,28909.0,GEUTEBRUCK GMBH,325
4180519,6000883888,,V POWER PRODUCTS INTERNATIONAL SA DE CV,550
4180555,2450122258,47111.0,THE BON TON STORES INC,450
4180578,6000878961,46742.0,BEST MAILLE,321
4180625,6000386834,14112.0,(주)미쉘인터내셔날,100
4180699,3100003107,20111.0,한화케미칼(주),100
4180703,3100022367,20111.0,(주)단석산업,100
4180707,3100102369,30399.0,리얼스톤(주),100
4180710,3100026798,29133.0,(주)에이스브이,100
4180711,3100011091,14199.0,(주)에스제이모드,100
4180713,3100027017,13213.0,(주)태봉텍스타일,100
4180714,3100106053,14191.0,(주)택슨스포츠웨어,100
4180716,3100107484,13310.0,(주)한스텍스,100
4180720,3100113665,14191.0,(주)우리셔츠,100
4180725,3100112023,46419.0,골드론월드와이드(주),100
4180732,3100104576,46733.0,영폴리머(주),100
4180736,6000078709,29210.0,천풍산업(주),100
4180750,6000260923,46313.0,제주광어주식회사,100
4180768,3100107566,26310.0,(주)유디피,100
4180769,3100107570,14499.0,(주)한영캉가루,100
4180770,3100107675,25941.0,혜성금속공업 (주),100
4180772,3100112613,46510.0,(주) 비즈링크,100
4180774,3100114680,46419.0,(주)제이알통상,100
4180775,3100114499,26120.0,(주) 쿼드아이,100
4180776,3100114846,30310.0,한양철강(주),100
4180779,3100110450,14199.0,(주)기도산업,100
4180782,3100110974,25911.0,(주)세원피엠텍,100
4180785,3100103559,24290.0,(주)만성스텐,100
4180791,6000880036,25121.0,PRISM SOLAR TECHNOLOGIES INCORPORATED (PRISM SOLAR),450
4180835,6000500085,20302.0,(주)베네스코,100
4180850,6000730243,29163.0,(주)티에스엠,100
4180858,6000298638,22212.0,(주)퍼스트인터내셔날,100
4180860,6000291754,46321.0,(주)에스앤제이글로벌,100
4180861,6000306563,21102.0,(주)바이오니아,100
4180865,6000319119,46416.0,(주)폴앤와이,100
4180873,6000390965,74100.0,(주)유림월드,100
4180882,6000394240,14191.0,AIMEZ CLOSET INC,450
4180892,3100110107,14300.0,유니트아이엔씨주식회사,100
4180899,6000411780,46329.0,(주)더웰통상,100
4180908,3100010269,30320.0,상신브레이크(주),100
4180913,3100114163,14499.0,(주)세명아이엔씨,100
4180915,3100103343,46510.0,(주)페타미디어,100
4180921,3100115883,27216.0,아강테크(주),100
4180924,6000112709,13221.0,인터갑을,100
4180958,2280101535,25113.0,MABANI STEEL L L C,280
4181057,6000446831,46592.0,INSTRUMENTOS CIENTIFICOS DROGUETT Y CORDERO LIMITADA,516
4181120,6000273255,46311.0,NEMETSKIY TORGOVIY DOM SPB LLC,361
4181145,6000856919,28121.0,신승테크(주),100
4181201,6000150150,46699.0,INDUSTRIAS CRUZ FERRETERIAS S A S,517
4181245,6000438689,10220.0,주식회사 진현식품,100
4181247,6000445328,20433.0,농업회사법인주식회사제주우다,100
4181253,2275102876,46594.0,ALMER MUMESSILLIK IC VE DIS TICARET LTD STI,275
4181340,2151101581,25999.0,YH PRECISION M SDN BHD,151
4181343,2366100098,24191.0,TOV NVF ELNA,366
4181380,6000868440,20111.0,SDI케미칼(주),100
4181386,6000863886,46329.0,NEW OCEAN CO INC,450
4181422,6000864012,24199.0,주식회사 피에스엠,100
4181434,6000870958,,"DUALSHINE TECHNOLOGY(SHENZHEN) CO.,LTD",121
4181504,6000390484,45220.0,PIESAUTO AND PARTNERS SPRL,691
4181505,6000377310,32012.0,AL SHOROOQ FACTORY FOR THE PRODUCTION OF FOAM LTD,255
4181560,3100108181,20501.0,세진이엑스피(주),100
4181564,6000447243,46413.0,(주) 엠에스글로벌소싱,100
4181565,6000443281,31114.0,미래인더스트리(주),100
4181575,6000485798,71310.0,PRINCESS PARTY LLC,450
4181590,6000868410,71531.0,HERBERT SCHMID,325
4181635,3100110183,14191.0,(주)신티에스,100
4181688,6000868410,71531.0,HERBERT SCHMID,325
4181737,3100115632,46742.0,텍스오아시스(주),100
4181738,3100117051,20111.0,(주)신아티앤씨,100
4181762,6000871991,,JAVKHLANT HIIMOR KHORSHOO,154
4181827,6000371663,46733.0,주식회사 더파아랑,100
4181830,6000375323,46800.0,(주)칸인터내셔널,100
4181843,6000399153,20302.0,(주)피비알케미칼,100
4181871,6000414727,46742.0,(주) 에프비티코리아,100
4181989,6000556920,46322.0,주식회사 천사코리아,100
4181992,6000377623,46411.0,(주)성일인터내셔날,100
4182025,6000890476,20303.0,(주)강보산업,100
4182033,3100006440,45219.0,(주)화양자동차써비스,100
4182034,3100000214,14199.0,태평양물산(주),100
4182038,3100024047,26299.0,성호전자(주),100
4182039,3100022367,20111.0,(주)단석산업,100
4182041,3100012510,45110.0,(주)세경오토,100
4182065,3100003893,46800.0,(주)대림코퍼레이션,100
4182067,6000468695,27211.0,(주)티노스,100
4182072,6000370789,46313.0,영어조합법인 일출봉,100
4182094,6000527421,14112.0,다온물산(주),100
4182117,6000728276,27212.0,(주) 갑진,100
4182119,6000760768,20129.0,(주)삼광,100
4182131,6000144616,46599.0,(주)세코,100
4182132,6000144630,26299.0,(주)동서전자,100
4182133,6000144624,14192.0,(주)에스앤큐,100
4182134,6000131204,46311.0,동서농산(주),100
4182182,6000893376,,"IRONTECH SOLUTIONS, SL",355
4182269,6000884485,66199.0,COMPLECT GAS INC,512
4182276,6000882451,46443.0,(주)제이제이앤에프,100
4182278,6000885915,46329.0,SSB CO LTD,140
4182307,6000141741,30399.0,MULTIMATIC INC,410
4182433,6000152366,28121.0,안성공업(주),100
4182438,6000468817,46732.0,NYIOMBO INVESTMENTS LIMITED,692
4182487,2255101130,46699.0,SAUDI DISCS BLADES COMPANY LIMITED,255
4182493,2325103200,46103.0,ESPRIT EUROPE SERVICES GMBH,325
4182518,6000856910,,GRAZ&GRASS CORPORATIVO,550
4182598,6000266433,22212.0,(주) 한영,100
4182639,6000624275,46329.0,대상실업,100
4182641,6000631454,26299.0,(주) 엠피코,100
4182675,6000856919,28121.0,신승테크 (주),100
4182745,3100010527,26299.0,태양 3C (주),100
4182747,3100024735,10742.0,매일식품(주),100
4182781,6000868410,,CQS,325
4182800,6000862413,46432.0,(주)보승전기,100
4182801,6000862432,18111.0,SHOWPRINT JVL,367
4182936,2151101581,25999.0,YH PRECISION M SDN BHD,151
4182983,6000526927,46692.0,KOREA WALLPAPER SDN BHD,151
4183024,3100102272,46593.0,위너스마린(주),100
4183025,3100104908,25122.0,대창HRSG(주),100
4183042,3100117949,13213.0,(주)진텍스,100
4183043,3100118278,20302.0,(주)오토코리아,100
4183045,6000131221,13409.0,천명텍스,100
4183099,6000880483,,JT RACING USA,450
4183152,6000150832,21210.0,JURABEK LABORATORIES JV LTD,367
4183161,6000206969,46329.0,SH GLOBAL TRADING PTY LTD,701
4183196,6000475294,46742.0,JOVIEX S A R L,321
4183204,6000375323,46800.0,(주)칸인터내셔널,100
4183264,6000481749,45120.0,(주)아주무역,100
4183290,6000136090,13229.0,지유텍스타일,100
4183300,6000457783,46493.0,동영아이옵티칼,100
4183341,2450110569,46417.0,BAIK KWANG CORP,450
4183347,3100000071,46800.0,삼성물산(주),100
4183348,3100001240,28302.0,일진전기(주),100
4183349,3100023034,46413.0,(주)문영무역,100
4183351,3100008925,13224.0,(주)케이엘엔드씨,100
4183352,3100011363,46411.0,(주)아인합섬,100
4183361,6000838784,46531.0,HLD,321
4183392,6000445920,20302.0,(주)성보,100
4183425,3100024839,46411.0,주식회사 아셀인더스,100
4183427,3100106113,46621.0,(주)선진금속,100
4183431,3100114761,29241.0,(주) 옥텍,100
4183433,3100111031,46323.0,주식회사 큐케이씨,100
4183434,3100108865,46105.0,(주)제이피글로벌마켓,100
4183442,6000078709,29210.0,천풍산업(주),100
4183444,6000364318,18112.0,(주)성일이노텍,100
4183457,6000370726,46721.0,(주)스팅코,100
4183459,6000376302,13229.0,RICHA INDUSTRIES LIMITED,135
4183472,6000465886,24229.0,JIANGYIN XINGCHENG SPECIAL STEEL WORKS CO LTD,121
4183478,6000480874,25122.0,케이피피 (주),100
4183496,6000559458,26299.0,해성전자(주),100
4183523,6000684601,20501.0,(주)탑텍스타일,100
4183532,6000232097,11111.0,(주)전주주조,100
4183534,6000224359,46739.0,(주) 아이엠에스코퍼레이션,100
4183543,6000547471,29272.0,(주) 바론시스템,100
4183642,6000856466,45110.0,GREAT WALL MOTORS,230
4183703,6000888394,46431.0,KEE BROTHERS ORPORATION,120
4183741,6000520938,27329.0,성광기업 주식회사,100
4183752,6000267615,22299.0,HELLENIC ENVIROMENTAL SYSTEMS INDUSTRY S A,327
4183756,6000328234,71531.0,HAMEED MOHAMMAD SAEED AL QARYQRY TRADING EST,255
4183806,6000606509,46799.0,TECI RUS LTD,361
4183881,6000534939,46521.0,AIR ALLIANCE AIR CONDITIONING AND TECH SERV LTD,630
4183885,6000563955,46441.0,JECO NUTRI CHEM PRIVATE LIMITED,135
4183889,6000509553,24121.0,ACEROCINTA S A DE C V,550
4183936,6000290615,24131.0,ROBOR PTY LTD,657
4183948,6000325125,20301.0,도원케미칼,100
4184016,6000850455,26529.0,KAMCOM ELECTRONICS HUIZHOU CO LTD,121
4184024,6000279134,11111.0,동진주조,100
4184076,6000615580,29142.0,(주)성지테크,100
4184091,3100112668,30391.0,21세기기업(주),100
4184093,3100108525,15211.0,백산실업,100
4184109,6000846952,24199.0,ACERO DEL CIBAO S R L,520
4184132,2410102148,47121.0,T AND T SUPERMARKET INC (OSAKA SUPERMARKET),410
4184146,2280101381,46739.0,ARABIAN AGENCIES AND TRADING FZCO,280
4184183,6000169573,13221.0,(주)윤투코퍼레이션,100
4184207,6000861496,45219.0,BERYDISA SA,525
4184232,6000856910,41223.0,CORPORATIVO GRAZ AND GRASS S A DE C V,550
4184321,6000068287,22221.0,(주)금오하이텍,100
4184331,2120103039,46592.0,MEDICAL IT SUPPLY LTD,120
4184450,6000155232,46599.0,EVERWORTH TECHNOLOGY CO LTD,120
4184504,6000724257,25119.0,MARTIFER CONSTRUCOES METALOMECANICAS S A,352
4184527,2703100069,24199.0,KIWI STEEL NZ LIMITED,703
4184576,6000287962,46800.0,(주) 태온전자,100
4184677,6000882379,,SHANGHAI P AND E ELECTRONIC TECH CO LTD,121
4184702,6000511071,17129.0,MOHAMMAD AL JADAWNEH AND PARTNER CO,230
4184744,3100013160,26410.0,(주)열림기술,100
4184756,3100113011,45219.0,와이에스트레이딩(주),100
4184757,3100110938,46721.0,(주)스틸플러스,100
4184818,3100115358,26511.0,(주)진영전자,100
4184891,6000893909,,HANREE WALLCOVERINGS,121
4184939,6000893954,,FABRICACAO E COMERCIO DE APARELHOS DE REFREGERACAO LTDA,511
4184948,6000318497,30399.0,TOV BOSAL ZAZ,366
4184987,6000893386,,(주)부산피팅,100
4184993,6000893391,,가루알,100
4185066,6000857891,58119.0,GUANGZHOU TANG ART CULTURE BROADCAST CO LTD,121
4185183,6000279224,32012.0,JEDDAH FOAM LAMINATES FACTORY,255
4185199,3100026888,25934.0,한아툴스(주),100
4185245,6000708665,46532.0,KAZIMIERZ LEWANDOWSKI BETON TECHNIK K L,351
4185311,6000858401,,HOME APPLIANCE REPAIR LIMITED,410
4185320,6000598090,24132.0,AUSTRALIAN PIPE AND TUBE PTY LTD,701
4185325,6000606007,14191.0,주식회사 마노텍,100
4185333,6000707093,25112.0,LINDSAY F  NELSON MANUFACTURING PTY  LIMITED,701
4185342,6000452335,26120.0,주식회사 올릭스,100
4185379,6000288113,18121.0,CECOSAMI SA,560
4185392,2657100971,13229.0,GELVENOR CONSOLIDATED FABRICS PTY LTD,657
4185393,6000341882,46432.0,(주)히까리전기산업,100
4185399,6000836272,46329.0,MULTIWAYS SUPPLIES LTD (MSL),627
4185467,6000300777,23999.0,(주)경동원,100
4185518,6000755814,26299.0,PTS JENA GMBH,325
4185575,2280101394,46599.0,DELMA AL REDWAN TRADING COMPANY L L C,280
4185615,6000239538,46733.0,(주)에스엠코리아,100
4185617,6000253666,68221.0,LEISURE HOMES,280
4185629,6000328234,46105.0,HAMEED MOHAMMAD SAEED AL QARYQRY TRADING EST,255
4185691,2701102659,46329.0,TAE HAN FOOD IMPORT PTY  LTD,701
4185716,6000874974,,DANEM ENGINEERING WORKS FZE,280
4185742,6000429332,26120.0,PHECDA TECHNOLOGY CO LTD,120
4185747,6000459188,45219.0,(주)에센,100
4185756,2450121761,47416.0,ANNTAYLOR INC,450
4185783,6000536930,29299.0,VALEO AUTOSYSTEMY SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,351
4185786,6000512850,28909.0,REALFORCE POWER CO LTD,121
4185841,6000707093,25112.0,LINDSAY F  NELSON MANUFACTURING PTY  LIMITED,701
4185843,6000708665,46532.0,KAZIMIERZ LEWANDOWSKI BETON TECHNIK K L,351
4185942,2180101118,24121.0,SAHAVIRIYA STEEL INDUSTRIES PUBLIC COMPANY LIMITED (SSI),180
4185957,2140102913,46311.0,WISMETTAC FOODS INC,140
4185993,6000298798,25991.0,(주)에스엔에스 인더스트리,100
4186002,6000279224,32012.0,JEDDAH FOAM LAMINATES FACTORY,255
4186004,6000281598,46411.0,REVOLUTION TEXTILES INC,410
4186038,6000466844,46800.0,FRANCHINI,321
4186041,6000479868,29280.0,다원이엔지,100
4186060,6000875422,,SHANGHAI JINGHE ECONOMIC AND TRADE DEVELOPMENT CO LTD,121
4186080,6000877254,,18 GRUPOIL S A D C V,550
4186117,6000882451,46443.0,(주)제이제이앤에프,100
4186119,6000882456,27199.0,주식회사 태성컴퍼니,100
4186122,6000868929,46419.0,(주) 유창트레이딩,100
4186143,6000645584,24132.0,SULAIMAN AL QUDAIBI COMPANY FOR GRP AND PLASTIC PRODUCTS W L L,235
4186185,3100115327,46311.0,(주) 이지쿡,100
4186186,3100115134,23999.0,(주)서울메탈무역,100
4186187,3100116895,46105.0,(주)조이무역,100
4186188,3100117637,10798.0,주식회사 지엠에프,100
4186224,6000227069,29294.0,(주)다이테크,100
4186226,6000230165,26529.0,씨피케이 (주),100
4186237,6000191868,46599.0,MERCANTIL AUTOMOVILIARIA S A,517
4186257,6000893946,,D.A. TWIN,602
4186320,6000894089,,PROSPER CO LTD,140
4186356,2450106614,47320.0,BEST BUY CO INC (BEST BUY),450
4186358,3100021660,41210.0,(주)포스코건설,100
4186363,6000376737,10792.0,농업회사법인(유)미와미,100
4186373,6000875963,46313.0,(주)동서에프앤에프,100
4186421,2450122258,47111.0,THE BON TON STORES INC,450
4186456,3100003024,46800.0,(주)경남무역,100
4186465,3100011663,15110.0,(주)수문상사,100
4186468,3100025537,22212.0,위더스케미칼(주),100
4186471,3100024778,15129.0,태우교역(주),100
4186474,3100106913,46733.0,미래글로발리미티드(주),100
4186506,6000138268,46739.0,(주)휴켐무역,100
4186523,6000598090,24132.0,AUSTRALIAN PIPE AND TUBE PTY LTD,701
4186546,6000760768,20129.0,(주)삼광,100
4186596,2280101535,25113.0,MABANI STEEL L L C,280
4186702,6000868929,46419.0,(주) 유창트레이딩,100
4186721,6000683034,46800.0,(주)신흥이노팩,100
4186752,6000515476,26299.0,에스디테크,100
4186762,2681100186,17902.0,SOCIETE SANCELLA TUNISIE SA,681
