,대상자번호,업종코드,대상자코드
2521489,6000289199,46799,360
2521515,6000305497,42411,355
2521592,6000319670,46521,361
2521612,6000324859,46411,560
2521616,6000293237,14111,511
2521643,6000307745,46331,176
2521739,6000327944,42201,645
2521925,6000307197,46800,627
2522074,6000272493,46739,361
2522093,6000278618,46800,255
2522119,6000264124,46800,361
2522179,6000267615,22211,327
2522190,6000196941,46510,325
2522240,6000317280,47320,136
2522271,6000288617,47411,360
2522314,2355101503,33999,355
2522546,6000272443,46311,360
2522591,6000313241,31111,511
2522594,6000314793,46411,121
2522638,2325103868,22250,325
2522816,6000319829,95111,602
2522817,6000319831,46621,602
2522822,6000323271,28422,450
2522851,6000324686,29119,135
2522870,6000327236,46105,314
2523004,6000308857,70111,360
2523005,6000308882,47411,360
2523077,6000308774,46621,332
2523078,6000308775,47511,332
2523137,6000312317,45211,136
2523183,6000310255,29119,210
2523208,6000289200,46800,327
2523209,6000289201,46800,352
2523245,6000293440,28121,121
2523274,6000283787,28201,325
2523283,6000319385,18111,140
2523323,6000303922,46510,176
2523394,2255101101,46611,255
2523727,6000293305,46510,136
2523748,6000320550,46539,352
2523791,6000308451,20129,511
2524002,6000272503,46510,275
2524049,6000326250,46800,318
2524228,6000291237,46510,645
2524314,6000290670,46539,327
2524322,6000323582,46510,681
2524323,6000323584,47591,657
2524528,6000304741,26310,121
2524530,6000318463,72121,136
2524572,6000298814,35120,355
2524810,6000275521,45211,361
2524812,6000260101,46521,645
2524857,6000272132,46611,517
2524934,6000260397,22250,511
2524936,6000272614,46739,560
2524939,6000267688,42201,355
2525058,6000382869,47416,450
2525066,6000382820,47320,645
2525146,6000358080,46532,307
2525170,2220101113,46599,220
2525203,6000381189,46521,557
2525320,6000386659,46721,280
2525371,2516101180,46521,516
2525378,2511104555,46594,511
2525384,2525100599,22232,525
2525484,2517101252,46539,517
2525507,6000266706,24199,511
2525545,2361102433,75211,361
2525612,6000376578,26529,511
2525615,6000389419,26291,215
2525632,2366100165,46510,366
2525645,2121112083,46203,121
2525736,6000381036,46721,618
2525748,6000390595,46739,366
2525783,2175100559,25112,175
2525797,2230100269,46712,230
2525807,6000227434,29175,701
2525827,2325103520,28909,325
2525989,6000285660,42201,450
2525991,6000325736,25931,135
2526037,6000319704,46319,618
2526089,2511102857,13310,511
2526234,2325103520,42209,325
2526251,6000377539,46416,130
2526279,6000374967,5100,364
2526352,2353100117,31119,353
2526373,6000379365,85699,511
2526583,6000382272,46322,450
2526760,6000134305,46539,355
2526807,2502100019,45219,502
2526863,6000149968,22299,275
2526906,6000387993,46592,657
2526908,6000383793,41111,560
2526915,2450121761,47416,450
2526919,2175100559,42139,175
2527000,6000130872,46622,355
2527022,6000390701,46439,321
2527035,6000068299,26120,165
2527112,6000318682,45219,280
2527213,6000010112,32019,687
2527239,6000314707,46531,181
2527247,6000327070,20302,630
2527371,6000375133,46522,280
2527532,2356100046,21210,356
2527535,2517100859,46209,517
2527677,6000375125,26120,450
2527686,6000371281,47520,517
2527690,2450106614,47320,450
2527729,6000376492,46742,450
2527765,2135102290,24199,135
2527835,2511102435,46592,511
2527839,2275102269,31113,275
2527842,2450112381,46539,450
2528080,2701100981,45219,701
2528185,2325100695,46599,325
2528187,2687100025,32012,687
2528197,2552100023,45110,552
2528212,6000384937,46319,160
2528258,2275102527,58221,275
2528264,2223100635,46521,223
2528282,6000161522,17901,550
2528306,6000309885,45219,520
2528372,2140101867,46311,140
2528439,6000148387,22211,560
2528466,6000184848,10309,332
2528509,6000390454,26221,135
2528626,2525100394,45219,525
2528642,2450119872,46594,450
2528673,6000303873,10211,450
2528705,6000386721,69310,557
2528706,6000389131,28909,220
2528818,2503100200,13213,503
2528823,2580100647,30121,580
2528867,6000376554,42201,450
2528879,2552100057,45110,552
2528965,6000373101,60222,135
2528973,2332101389,14111,332
2528997,6000371321,46599,355
2529135,6000375439,13211,450
2529260,2450114947,46521,450
2529391,6000275521,45219,361
2529666,6000381167,46539,511
2529687,2140102640,46311,140
2529723,2550102986,14199,550
2529745,6000226431,47312,450
2529760,6000310832,46539,550
2529843,6000016107,46441,450
2529866,6000387918,46451,511
2530085,6000154821,46532,332
2530087,6000164347,46539,121
2530105,2332102718,13212,332
2530121,2353100318,46799,353
2530134,6000381122,45219,349
2530227,2130101402,46733,130
2530235,2450122258,47111,450
2530239,2450115858,46311,450
2530257,2450119058,47320,450
2530287,6000009159,41229,255
2530304,6000317280,47312,136
2530318,2450120221,46413,450
2530338,6000376558,46739,450
2530339,6000378072,50130,151
2530357,6000158901,29199,325
2530422,2450122365,46799,450
2530468,6000376484,46800,321
2530480,6000214474,47416,360
2530497,2503102264,47822,503
2530614,6000214474,14112,360
2530647,6000377353,46499,450
2530662,2450120334,46413,450
2530670,2645100884,20501,645
2530677,2259100240,22299,259
2530783,6000377998,71391,275
2530876,6000324196,26410,121
2531083,6000151103,47129,154
2531092,2525100287,45219,525
2531203,6000291788,46539,360
2531253,6000254253,33999,275
2531366,6000121199,45110,327
2531413,6000382844,25923,280
2531433,6000130700,46712,171
2531456,2140105457,22299,140
2531735,6000376302,13310,135
2531756,6000206962,28111,366
2531776,2280101355,29133,280
2531939,6000375929,41229,130
2531954,2511103360,47520,511
2531983,2275102306,13310,275
2532070,6000376302,46741,135
2532203,6000377859,46611,255
2532217,6000377667,46721,550
2532256,6000119214,46594,517
2532376,2511104367,46411,511
2532434,2517100717,47320,517
2532439,6000381963,45120,518
2532536,6000182373,47320,355
2532726,6000149275,46311,140
2532997,6000377919,41112,175
2533218,2525100285,45219,525
2533250,6000376225,13211,115
2533462,2517101096,45219,517
2533576,6000070676,45219,525
2533641,2136102605,45110,136
2533664,6000378153,50130,180
2533789,6000175168,45110,275
2533798,6000376583,27322,511
2533858,6000380595,29199,349
2533920,6000164347,46594,121
2534174,6000371444,46594,602
2534230,6000222221,46311,140
2534312,6000390898,46592,135
2534327,6000186234,47320,349
2534336,6000231550,10309,511
2534372,6000251937,46432,275
2534807,2255101666,32012,255
2534809,2450110211,13211,450
2534908,2140103011,46313,140
2534946,2511104323,46510,511
2535087,6000044319,13213,176
2535162,6000376492,47416,450
2535199,6000378752,45219,165
2535252,6000194956,28202,121
2535306,6000177589,46521,327
2535309,6000181327,22229,333
2535378,2136102491,46592,136
2535470,6000238989,46319,280
2535484,2240100225,46599,240
2535522,6000259412,46329,121
2535676,6000156026,28519,503
2535703,6000386542,22232,681
2535722,6000254264,46521,645
2535801,6000379225,31114,280
2535822,6000386790,46419,517
2535949,2332102536,27321,332
2536077,6000390737,6291,516
2536169,2450118807,14191,450
2536193,6000027107,46521,450
2536198,6000100716,29294,176
2536201,2450122423,47416,450
2536208,6000268758,46594,352
2536229,6000001612,26120,325
2536600,6000141741,25932,410
2536615,6000157256,15190,121
2536648,6000376055,72121,651
2536921,2240100225,46521,240
2536944,6000381046,46611,618
2536974,2618101117,46594,618
2537049,6000048632,46733,130
2537122,2136102797,24121,136
2537160,6000226028,46311,140
2537256,2516100836,22232,516
2537445,2450117659,46510,450
2537447,2450116567,46414,450
2537471,6000157746,46413,450
2537518,6000393135,46621,332
2537628,2410101611,26310,410
2537687,6000233249,46433,450
2537690,6000244764,46311,120
2537714,6000390487,46431,687
2537778,6000376776,46432,361
2537790,2140105106,23122,140
2537924,6000369536,46800,136
2538172,6000157019,46800,130
2538177,6000158907,35119,325
2538204,6000373623,46599,610
2538228,2450113099,47911,450
2538247,6000266463,46441,525
2538287,6000230954,25923,450
2538517,2511104403,29199,511
2538647,6000385274,45219,361
2538705,6000387006,75992,121
2538727,2220101266,22111,220
2538821,6000390681,28423,275
2538900,2135102790,14192,135
2538963,6000370729,46800,701
2539121,6000044123,20423,135
2539130,6000131686,46492,361
2539232,6000100287,47919,450
2539260,6000378096,52999,327
2539295,6000255056,45211,450
2539355,6000364329,41223,327
2539655,6000185452,45110,176
2539666,6000225153,46539,230
2539734,6000322100,46521,230
2539947,6000317205,28202,121
2540095,6000312760,47640,325
2540112,2580100608,13999,580
2540115,2280101449,46539,280
2540167,6000312478,46592,333
2540278,6000317417,22250,511
2540409,6000184832,46521,361
2540423,6000307564,25111,180
2540426,6000328884,46800,450
2540628,2151102372,25999,151
2540786,2121100398,46699,121
2540788,6000150832,21210,367
2540900,6000364896,71531,130
2540903,6000381844,42201,352
2540951,6000148666,45219,580
2541212,6000169741,26310,450
2541220,6000268080,25113,351
2541245,2450117701,46499,450
2541281,6000283674,75320,681
2541316,6000375995,46521,450
2541388,6000225234,22231,176
2541456,6000382176,22299,121
2541558,6000384134,46521,151
2541574,6000184883,14300,511
2541583,6000207990,58211,140
2541664,6000169608,46521,450
2541681,6000384052,21300,171
2541722,2333100258,28112,333
2541742,6000383791,46329,560
2541771,2580100365,45219,580
2541789,6000168376,22232,657
2542330,6000206545,46532,275
2542382,6000387404,95310,121
2542417,6000193279,46739,361
2542504,6000173725,46521,618
2542526,6000373210,46413,450
2542718,6000148852,41221,154
2542805,2280101356,22211,280
2542824,2511101819,22299,511
2542902,6000380939,42311,136
2542997,6000169788,46800,352
2543206,6000383198,45110,511
2543369,2275102247,45219,275
2543485,2525100465,45219,525
2543505,2140103274,46493,140
2543587,2135104213,14192,135
2543590,2321102317,28202,321
2543764,2450121971,14192,450
2543767,2140106111,46594,140
2543770,2511104576,47320,511
2543781,6000249718,46329,450
2543860,6000188820,47311,275
2543864,6000185918,46433,450
2544015,6000162805,29199,550
2544022,6000154397,16229,321
2544062,6000206752,46599,701
2544235,6000311530,46201,136
2544255,2450120866,45219,450
2544530,6000192399,46417,450
2544641,6000382642,46621,136
2544660,6000194621,26299,355
2544677,6000007185,20421,320
2544864,2328100638,95310,328
2544865,2325104418,47822,325
2544866,2450112356,47320,450
2544886,6000152519,45110,275
2544925,6000391642,46739,341
2545013,6000391751,24132,332
2545059,6000392399,46800,703
2545144,6000278842,46733,275
2545380,6000266268,26299,121
2545390,6000268882,46594,121
2545436,2171101983,25929,171
2545455,2321102407,29299,321
2545573,6000244463,14499,140
2546018,6000381716,46431,130
2546064,2355101427,46721,355
2546167,6000383602,20499,255
2546267,2275102898,29132,275
2546334,2121114342,23213,121
2546410,6000156057,13109,121
2546424,6000363340,22211,351
2546441,6000391903,46721,280
2546607,6000093803,75999,331
2546637,2361101416,45301,361
2546910,6000390703,50112,136
2547013,2550101314,24132,550
2547021,6000303742,46432,140
2547115,6000266268,26120,121
2547269,6000377310,13221,255
2547354,6000378072,52929,151
2547482,6000002232,46611,361
2547543,2140105322,46311,140
2547598,2511104577,26310,511
2547613,2255101556,46510,255
2547714,6000307508,45219,525
2548105,6000234725,47419,360
2548258,6000181964,46311,140
2548356,2361101915,45110,361
2548374,6000363047,28909,121
2548376,6000365709,41111,327
2548385,6000378097,52999,327
2548588,6000278618,46721,255
2548837,6000245390,46742,450
2548841,6000251895,30399,121
2548981,6000380519,47416,450
2549175,6000243631,46323,701
2549196,6000307585,56199,135
2549200,6000371793,41221,651
2549397,6000393552,69310,701
2549448,6000156025,46441,511
2549549,6000392862,45110,520
2549560,6000394754,29172,360
2549636,2450122260,30399,450
2549749,6000394126,46522,255
2549761,6000395342,72129,151
2549964,2525100167,13213,525
2550182,2630100068,20302,630
2550401,6000383793,68121,560
2550480,6000389336,46592,361
2550582,6000245664,33999,657
2550712,6000308074,24132,176
2550718,6000298104,46463,450
2550764,6000308451,20302,511
2550824,2575100096,22299,575
2550913,2516100518,22232,516
2550919,2618100985,46493,618
2550959,6000318671,46712,171
2551014,6000394177,46699,630
2551080,6000394654,22299,618
2551092,2275102012,21300,275
2551098,2450120450,47320,450
2551100,2525100300,45219,525
2551110,6000391111,45219,552
2551399,6000371771,46521,136
2551471,2550102970,14192,550
2551493,6000373470,14191,450
2551661,6000152617,46592,130
2551743,6000057631,46721,511
2551860,6000386621,46799,171
2551899,2280100979,23992,280
2551954,6000283597,20499,135
2551986,6000388503,46413,450
2552005,6000248200,46739,525
2552007,6000154669,45219,525
2552345,2321101887,72121,321
2552380,6000310245,46539,550
2552439,2542100145,46522,542
2552611,2140105848,46594,140
2552650,2321102415,31120,321
2552815,2352100455,46499,352
2552897,2325103102,13229,325
2552974,2450110180,46417,450
2553087,2120101907,46311,120
2553170,6000373499,50112,360
2553189,2255101610,41121,255
2553335,2135103024,21101,135
2553388,6000370729,46311,701
2553425,2151101488,13999,151
2553508,6000392694,22212,657
2553567,2355100195,47416,355
2553690,6000195000,25113,356
2553783,6000181327,22299,333
2553790,6000369837,46313,151
2553863,6000394158,45219,361
2553883,2361101026,22232,361
2553909,6000394656,46531,618
2554023,6000266729,45110,766
2554079,2511103339,47320,511
2554171,2121104988,30399,121
2554185,2275102801,32019,275
2554228,2332100541,46594,332
2554310,6000127722,47416,450
2554341,2171101370,47121,171
2554363,2450117727,46742,450
2554481,6000376829,46521,180
2554548,6000244018,64132,154
2554649,2121115217,22211,121
2554652,2140101557,46800,140
2554710,6000225467,22211,630
2554736,2328100553,11209,328
2554799,2525100505,45219,525
2555171,2450109254,46493,450
2555219,6000257670,30320,140
2555252,6000395394,64201,358
2555388,6000197928,45219,560
2555548,6000133210,45219,332
2555584,6000395106,46593,117
2555709,6000181367,46800,332
2555755,2450122144,30399,450
2555782,6000375309,42201,681
2555833,2361102508,30201,361
2556022,2321100611,13310,321
2556063,6000372818,46522,560
2556143,2450104977,46413,450
2556271,6000254172,20499,176
2556526,2136102656,42500,136
2556570,6000390667,46722,511
2556669,2120101512,26219,120
2556680,3100012502,41112,100
2556737,2450109240,14192,450
2557103,6000395800,45219,361
2557245,2280100596,45219,280
2557290,2450114180,45219,450
2557313,2140103818,46311,140
2557326,2552100032,45110,552
2557351,6000372833,46521,550
2557449,6000209441,46733,516
2557458,6000207017,21101,230
2557480,6000377471,47520,275
2557673,6000133202,58221,135
2557783,6000295596,22299,560
2557872,6000168341,96999,135
2558109,6000394790,46599,358
2558263,6000394127,46510,645
2558317,6000392927,14192,511
2558527,2351100440,25113,351
2558698,6000152525,46499,230
2558835,6000372818,42311,560
2558888,6000172519,46109,121
2558934,6000243750,29141,180
2559082,6000382562,6299,560
2559203,2550103196,20302,550
2559248,6000308822,72121,130
2559261,6000388570,46522,135
2559272,6000155291,47320,557
2559289,2503102302,13229,503
2559889,6000394771,13229,361
2559895,6000395185,47419,355
2559966,6000324686,46532,135
2559977,6000279224,32019,255
2560017,6000393388,47190,130
2560060,6000094187,28201,358
2560102,6000036638,46594,220
2560121,6000372412,46329,130
2560202,6000148714,25911,353
2560244,2355101420,46800,355
2560358,6000009650,46532,361
2560404,2560100765,45219,560
2560422,6000268883,46699,121
2560532,6000132755,46721,154
2560535,6000385195,95310,353
2560650,6000361991,46465,361
2560748,6000181225,46105,121
2561139,6000158068,13994,280
2561239,2509100051,71520,509
2561312,6000069141,45219,275
2561440,6000375852,46739,361
2561556,2240100234,28909,240
2561731,6000375857,13999,618
2561796,6000196942,25119,511
2561801,6000185930,46204,140
2562029,6000133216,45219,332
2562230,6000386999,46594,140
2562270,6000244965,46451,516
2562488,6000044319,13229,176
2562561,6000393173,25113,517
2562754,6000392399,46431,703
2562790,2450122356,46412,450
2562814,6000395154,46532,135
2562837,6000271268,30310,367
2562963,6000396742,95220,325
2563045,2360102717,30320,360
2563061,6000328884,46413,450
2563073,2550100250,25991,550
2563078,6000393634,46800,130
2563226,6000176251,11121,333
2563282,6000160759,46510,180
2563286,2332100853,46499,332
2563305,6000205696,46322,450
