,상품분류코드,상품분류명,상품분류그룹코드,상품분류그룹명
17674,6201409010,"오버코트(overcoat)ㆍ레인코트(raincoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)과 이와 유사한 의류
",6,의류 및 직물류
17675,6201409090,기타,6,의류 및 직물류
17676,62019,기 타,6,의류 및 직물류
17677,620190,그 밖의 방직용 섬유로 만든 것,6,의류 및 직물류
17678,6201901000,"오버코트(overcoat)ㆍ레인코트(raincoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)과 이와 유사한 의류
",6,의류 및 직물류
17679,6201909000,기타,6,의류 및 직물류
17680,620191,양모 또는 섬유모제의 것,6,의류 및 직물류
17681,6201910000,양모 또는 섬유모제의 것,6,의류 및 직물류
17682,620192,면제의 것,6,의류 및 직물류
17683,6201920000,면제의 것,6,의류 및 직물류
17684,620193,인조섬유제의 것,6,의류 및 직물류
17685,6201931000,합성섬유제의 것,6,의류 및 직물류
17686,6201932000,재생 또는 반합성섬유제의 것,6,의류 및 직물류
17687,6201933000,의류,6,의류 및 직물류
17688,620199,기타 방작용 섬유제의 것,6,의류 및 직물류
17689,6201990000,기타 방작용 섬유제의 것,6,의류 및 직물류
17690,6202,여자 또는  소녀용의 오버코트·카코트·케이프·클록·아노락 ·윈드치터·윈드자켓 및 이와 유사한 의류 ,6,의류 및 직물류
17691,62021,오버코트·레인코트·카코트·케이프·클록 및 이와 유사한 의류,6,의류 및 직물류
17692,620211,양모 또는 섬수모제의 것,6,의류 및 직물류
17693,6202110000,양모 또는 섬수모제의 것,6,의류 및 직물류
17694,620212,면제의 것,6,의류 및 직물류
17695,6202120000,면제의 것,6,의류 및 직물류
17696,620213,인조섬유제의 것,6,의류 및 직물류
17697,6202131000,합성섬유제의 것,6,의류 및 직물류
17698,6202132000,재생 또는 반합성섬유제의 것,6,의류 및 직물류
17699,620219,기타 방직용 섬유제의 것,6,의류 및 직물류
17700,6202190000,기타 방직용 섬유제의 것,6,의류 및 직물류
17701,620220,양모나 동물의 부드러운 털로 만든 것,6,의류 및 직물류
17702,6202201000,"오버코트(overcoat)ㆍ레인코트(raincoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)과 이와 유사한 의류
",6,의류 및 직물류
17703,6202209000,기타,6,의류 및 직물류
17704,620230,면으로 만든 것,6,의류 및 직물류
17705,6202301000,"오버코트(overcoat)ㆍ레인코트(raincoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)과 이와 유사한 의류
",6,의류 및 직물류
17706,6202309000,기타,6,의류 및 직물류
17707,620240,인조섬유로 만든 것,6,의류 및 직물류
17708,62024010,"합성섬유로 만든 것
",6,의류 및 직물류
17709,6202401010,"오버코트(overcoat)ㆍ레인코트(raincoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)과 이와 유사한 의류
",6,의류 및 직물류
17710,6202401090,기타,6,의류 및 직물류
17711,62024090,"재생ㆍ반(半)합성 섬유로 만든 것
",6,의류 및 직물류
17712,6202409010,"오버코트(overcoat)ㆍ레인코트(raincoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)과 이와 유사한 의류
",6,의류 및 직물류
17713,6202409090,기타,6,의류 및 직물류
17714,62029,기 타,6,의류 및 직물류
17715,620290,그 밖의 방직용 섬유로 만든 것,6,의류 및 직물류
17716,6202901000,"오버코트(overcoat)ㆍ레인코트(raincoat)ㆍ카코트(car-coat)ㆍ케이프(cape)ㆍ클록(cloak)과 이와 유사한 의류
",6,의류 및 직물류
17717,6202909000,기타,6,의류 및 직물류
17718,620291,양모 또는 섬수모제의 것,6,의류 및 직물류
17719,6202910000,양모 또는 섬수모제의 것,6,의류 및 직물류
17720,620292,면제의 것,6,의류 및 직물류
17721,6202920000,면제의 것,6,의류 및 직물류
17722,620293,인조섬유의 것,6,의류 및 직물류
17723,6202931000,합성섬유제의 것,6,의류 및 직물류
17724,6202932000,재생 또는 반합성섬유제의 것,6,의류 및 직물류
17725,620299,기타 방직용 섬유제의 것,6,의류 및 직물류
17726,6202990000,기타 방직용 섬유제의 것,6,의류 및 직물류
17727,6203,남자 또는 소년용의 슈트·앙상블·자켓·블레이저·긴바지·가슴받이와  멜빵이 있는바지·승마용 바지 및 짧은 바지 ,6,의류 및 직물류
17728,62031,슈 트,6,의류 및 직물류
17729,620311,양모 또는 섬수모제의 것,6,의류 및 직물류
17730,6203110000,양모 또는 섬수모제의 것,6,의류 및 직물류
17731,620312,합성섬유제의 것,6,의류 및 직물류
17732,6203120000,합성섬유제의 것,6,의류 및 직물류
17733,620319,기타 방직용 섬유제의 것,6,의류 및 직물류
17734,6203190000,기타 방직용 섬유제의 것,6,의류 및 직물류
17735,62032,앙상블,6,의류 및 직물류
17736,620321,양모 또는 섬수모제의 것,6,의류 및 직물류
17737,6203210000,양모 또는 섬수모제의 것,6,의류 및 직물류
17738,620322,면제의 것,6,의류 및 직물류
17739,6203220000,면제의 것,6,의류 및 직물류
17740,6203221000,"유도, 태권도 및 기타 동양무술복",6,의류 및 직물류
17741,6203229000,기타,6,의류 및 직물류
17742,620323,합성섬유제의 것,6,의류 및 직물류
17743,6203230000,합성섬유제의 것,6,의류 및 직물류
17744,620329,기타 방직용 섬유제의 것,6,의류 및 직물류
17745,6203290000,기타 방직용 섬유제의 것,6,의류 및 직물류
17746,6203291000,양모 또는 섬수모제의 것,6,의류 및 직물류
17747,6203299000,기타,6,의류 및 직물류
17748,62033,자켓 및 블레이저,6,의류 및 직물류
17749,620331,양모 또는 섬수모제의 것,6,의류 및 직물류
17750,6203310000,양모 또는 섬수모제의 것,6,의류 및 직물류
17751,620332,면제의 것,6,의류 및 직물류
17752,6203320000,면제의 것,6,의류 및 직물류
17753,620333,합성섬유제의 것,6,의류 및 직물류
17754,6203330000,합성섬유제의 것,6,의류 및 직물류
17755,620339,기타 방직용 섬유제의 것,6,의류 및 직물류
17756,6203390000,기타 방직용 섬유제의 것,6,의류 및 직물류
17757,62034,긴바지·가슴받이와 멜빵이 있는 바지·승마용 바지 및 짧은 바 지,6,의류 및 직물류
17758,620341,양모 또는 섬수모제의 것,6,의류 및 직물류
17759,6203410000,양모 또는 섬수모제의 것,6,의류 및 직물류
17760,620342,면제의 것,6,의류 및 직물류
17761,6203420000,면제의  남자용  바지 (직물제 ),6,의류 및 직물류
17762,6203421000,데님의 것(청바지를 포함한다),6,의류 및 직물류
17763,6203429000,기타,6,의류 및 직물류
17764,620343,합성섬유제의 것,6,의류 및 직물류
17765,6203430000,합성섬유제의 것,6,의류 및 직물류
17766,620349,기타 방직용 섬유제의 것,6,의류 및 직물류
17767,6203490000,기타 방직용 섬유제의 것,6,의류 및 직물류
17768,6204,여자 또는  소녀용의 슈트·앙상블·자켓·드레스·스커트·치마바지·긴바지·가슴받이와 멜빵이 있는 바지·승마용바지 및 짧은바지 ,6,의류 및 직물류
17769,62041,슈 트,6,의류 및 직물류
17770,620411,양모 또는 섬수모제의 것,6,의류 및 직물류
17771,6204110000,양모 또는 섬수모제의 것,6,의류 및 직물류
17772,620412,면제의 것,6,의류 및 직물류
17773,6204120000,면제의 것,6,의류 및 직물류
17774,620413,합성섬유제의 것,6,의류 및 직물류
17775,6204130000,합성섬유제의 것,6,의류 및 직물류
17776,620419,기타 방직용 섬유제의 것,6,의류 및 직물류
17777,6204190000,"그 밖의 방직용 섬유로 만든 것
",6,의류 및 직물류
17778,6204191000,견제의 것,6,의류 및 직물류
17779,6204199000,기타,6,의류 및 직물류
17780,62042,앙상블,6,의류 및 직물류
17781,620421,양모 또는 섬수모제의 것,6,의류 및 직물류
17782,6204210000,양모 또는 섬수모제의 것,6,의류 및 직물류
17783,620422,면제의 것,6,의류 및 직물류
17784,6204220000,면제의 것,6,의류 및 직물류
17785,6204221000,유도·태권도 및 기타 동양무술복,6,의류 및 직물류
17786,6204229000,기타,6,의류 및 직물류
17787,620423,합성섬유제의 것,6,의류 및 직물류
17788,6204230000,합성섬유제의 것,6,의류 및 직물류
17789,620429,기타 방직용 섬유제의 것,6,의류 및 직물류
17790,6204290000,"그 밖의 방직용 섬유로 만든 것
",6,의류 및 직물류
17791,6204291000,견제의 것,6,의류 및 직물류
17792,6204299000,기타,6,의류 및 직물류
17793,62043,자켓 및 브레이저,6,의류 및 직물류
17794,620431,양모 또는 섬수모제의 것,6,의류 및 직물류
17795,6204310000,양모 또는 섬수모제의 것,6,의류 및 직물류
17796,620432,면제의 것,6,의류 및 직물류
17797,6204320000,면제의 것,6,의류 및 직물류
17798,620433,합성섬유제의 것,6,의류 및 직물류
17799,6204330000,합성섬유제의 것,6,의류 및 직물류
17800,620439,기타 방직용 섬유제의 것,6,의류 및 직물류
17801,6204391000,견제의 것,6,의류 및 직물류
17802,6204399000,기타,6,의류 및 직물류
17803,62044,드레스,6,의류 및 직물류
17804,620441,양모 또는 섬수모제의 것,6,의류 및 직물류
17805,6204410000,양모 또는 섬수모제의 것,6,의류 및 직물류
17806,620442,면제의 것,6,의류 및 직물류
17807,6204420000,면제의 것,6,의류 및 직물류
17808,620443,합성섬유제의 것,6,의류 및 직물류
17809,6204430000,합성섬유제의 것,6,의류 및 직물류
17810,620444,재생 또는 반합성섬유제의 것,6,의류 및 직물류
17811,6204440000,재생 또는 반합성섬유제의 것,6,의류 및 직물류
17812,620449,기타 방직용 섬유제의 것,6,의류 및 직물류
17813,6204491000,견제의 것,6,의류 및 직물류
17814,6204499000,기타,6,의류 및 직물류
17815,62045,스커트 및 치마바지,6,의류 및 직물류
17816,620451,양모 또는 섬수모제의 것,6,의류 및 직물류
17817,6204510000,양모 또는 섬수모제의 것,6,의류 및 직물류
17818,620452,면제의 것,6,의류 및 직물류
17819,6204520000,면제의 것,6,의류 및 직물류
17820,620453,합성섬유제의 것,6,의류 및 직물류
17821,6204530000,합성섬유제의 것,6,의류 및 직물류
17822,620459,기타 방직용 섬유제의 것,6,의류 및 직물류
17823,6204591000,견제의 것,6,의류 및 직물류
17824,6204599000,기타,6,의류 및 직물류
17825,62046,긴바지·가슴받이와 멜빵이 있는바지·승마용 바지 및 짧은 바지,6,의류 및 직물류
17826,620461,양모 또는 섬수모제의 것,6,의류 및 직물류
17827,6204610000,양모 또는 섬수모제의 것,6,의류 및 직물류
17828,620462,면제의 것,6,의류 및 직물류
17829,6204620000,면제의  여자용  바지 (직물제 ),6,의류 및 직물류
17830,6204621000,데님의 것(청바지를 포함한다),6,의류 및 직물류
17831,6204629000,기타,6,의류 및 직물류
17832,620463,합성섬유제의 것,6,의류 및 직물류
17833,6204630000,합성섬유제의 것,6,의류 및 직물류
17834,620469,기타 방직용 섬유제의 것,6,의류 및 직물류
17835,6204691000,견제의 것,6,의류 및 직물류
17836,6204699000,기타,6,의류 및 직물류
17837,6205,남자 또는 소년용의 셔츠,6,의류 및 직물류
17838,620510,양모 또는 섬수모제의 것,6,의류 및 직물류
17839,6205100000,양모 또는 섬수모제의 것,6,의류 및 직물류
17840,620520,면제의 것,6,의류 및 직물류
17841,6205200000,면제의 것,6,의류 및 직물류
17842,620530,인조섬유제의 것,6,의류 및 직물류
17843,6205301000,합성섬유제의 것,6,의류 및 직물류
17844,6205302000,재생 또는 반합성섬유제의 것,6,의류 및 직물류
17845,620590,기타 방직용 섬유제의 것,6,의류 및 직물류
17846,6205900000,"그 밖의 방직용 섬유로 만든 것
",6,의류 및 직물류
17847,6205901000,견제의 것,6,의류 및 직물류
17848,6205902000,양모 또는 섬수모제의 것,6,의류 및 직물류
17849,6205909000,기타,6,의류 및 직물류
17850,6206,여자 또는 소녀용의 브라우스·셔츠 및 셔츠 브라우스,6,의류 및 직물류
17851,620610,견 또는 견웨이스트의 것,6,의류 및 직물류
17852,6206100000,견 또는 견웨이스트의 것,6,의류 및 직물류
17853,620620,양모 또는 섬수모제의 것,6,의류 및 직물류
17854,6206200000,양모 또는 섬수모제의 것,6,의류 및 직물류
17855,620630,면제의 것,6,의류 및 직물류
17856,6206300000,면제의 것,6,의류 및 직물류
17857,620640,인조섬유제의 것,6,의류 및 직물류
17858,6206401000,합성섬유제의 것,6,의류 및 직물류
17859,6206402000,재생 또는 반합성섬유제의 것,6,의류 및 직물류
17860,620690,기타 방직용 섬유제의 것,6,의류 및 직물류
17861,6206900000,기타 방직용 섬유제의 것,6,의류 및 직물류
17862,6207,남자 또는 소년용의  싱글리트와 기타 조끼·언더팬츠·브리프·나이트셔츠·파자마·목욕용 까운·드레싱 까운 및 이와 유사한 의류,6,의류 및 직물류
17863,62071,언더팬츠 및 브리프,6,의류 및 직물류
17864,620711,면제의 것,6,의류 및 직물류
17865,6207110000,면제의 것,6,의류 및 직물류
17866,620719,기타 방직용 섬유제의 것,6,의류 및 직물류
17867,6207191000,인조섬유제의 것,6,의류 및 직물류
17868,6207199000,기타,6,의류 및 직물류
17869,62072,나이트셔츠 및 파자마,6,의류 및 직물류
17870,620721,면제의 것,6,의류 및 직물류
17871,6207210000,면제의 것,6,의류 및 직물류
17872,620722,인조섬유제의 것,6,의류 및 직물류
17873,6207221000,합성섬유제의 것,6,의류 및 직물류
17874,6207222000,재생 또는 반합성섬유제의 것,6,의류 및 직물류
17875,620729,기타 방직용 섬유제의 것,6,의류 및 직물류
17876,6207290000,기타 방직용 섬유제의 것,6,의류 및 직물류
17877,62079,기 타,6,의류 및 직물류
17878,620791,면제의 것,6,의류 및 직물류
17879,6207910000,면제의 것,6,의류 및 직물류
17880,620792,인조섬유제의 것,6,의류 및 직물류
17881,6207921000,합성섬유제의 것,6,의류 및 직물류
17882,6207922000,재생 또는 반합성섬유제의 것,6,의류 및 직물류
17883,620799,기타 방직용 섬유제의 것,6,의류 및 직물류
17884,6207991000,견제의 것,6,의류 및 직물류
17885,6207992000,양모 및 섬수모제의 것,6,의류 및 직물류
